iteration,fx
0,0.06488231219288396
1,1.3609992926391356e-09
2,1.0833485611984131e-18
3,3.933676624988307e-23
4,2.538816130518504e-24
5,7.7323923924492e-24
6,5.623051453850263e-25
7,1.1536576653255523e-23
8,4.942214428479989e-25
9,6.462281265200422e-25
10,7.981554487587437e-25
11,1.366081837554236e-24
12,6.16202507479388e-24
13,2.2626096262146924e-24
14,5.846099326307456e-24
15,2.2933106322719917e-24
16,2.8916628764447415e-24
17,1.4264222959837985e-23
18,1.1277271736253465e-25
19,3.9427760166772965e-24
20,3.988760095171495e-24
