iteration,fx
0,0.48102277916501
1,1.7203533688200321e-09
2,1.6172582552044844e-14
3,1.6018456574416144e-21
4,4.4482652031145254e-23
5,2.702953411977488e-23
6,2.536303359788864e-23
7,8.626299706353846e-24
8,5.665294878359737e-23
9,1.1220179395058586e-23
10,3.694665018290204e-23
11,5.826719075878394e-23
12,1.5214184308434386e-23
13,3.366719308842592e-23
14,4.057781241192493e-23
15,1.915911114028085e-23
16,4.1822944888393233e-23
17,4.8912697842736674e-23
18,6.470859196092213e-23
19,5.878367479071636e-23
20,1.32474595071455e-22
