iteration,fx
0,1.2406230783386427
1,1.0245872846239579e-05
2,1.4832043872987209e-10
3,1.6096095317883209e-15
4,4.761913069890797e-19
5,4.2934685503294947e-20
6,9.818653495753954e-21
7,8.124254071492841e-22
8,2.9917465283816754e-22
9,4.665852752174617e-22
10,4.417664748034035e-22
11,1.8795970390600272e-22
12,2.483956098200171e-22
13,3.270832334464298e-22
14,3.132930740511652e-22
15,2.663515210691754e-22
16,3.1172312144350616e-22
17,4.542308594001506e-22
18,1.5655086694034682e-22
19,2.908129629381546e-22
20,2.0338960625556593e-22
