iteration,fx
0,1067381.4498526119
10,520775.7544924191
20,176233.8336364609
30,27542.549526142055
40,61070.28553369244
50,54217.08336250222
60,4451.481491005354
70,1485.254257579731
80,639.6114445439421
90,207.25134685122146
100,203.3777368579439
110,80.34197630078833
120,88.00439544915365
130,45.71427513589946
140,41.41497468019298
150,29.439516463610193
160,31.453869247149953
170,22.056959125378594
180,22.774390507307857
190,20.62582904832428
200,19.508446404360566
210,19.108008775434264
220,18.883276997654626
230,18.81783227084781
240,18.776288427031545
250,18.677951955899225
260,18.66353277866085
270,18.6048783651707
280,18.522938054235837
290,18.43286220550039
300,18.358759435348528
310,18.262539901750806
320,18.208240372340917
330,17.990116181506178
340,17.882758142249738
350,17.813052595381276
360,17.45988918362333
370,17.279117750923756
380,17.228329375532816
390,17.29150692067246
400,16.945341135542428
410,16.852326551682463
420,16.630913304217746
430,16.759331213071533
440,16.3537886856343
450,16.084701593352555
460,16.006064777614075
470,15.849906672691151
480,15.700691448851977
490,15.563302064908642
500,15.598132348454666
510,15.34532704337613
520,15.206905817579427
530,15.16244847191585
540,15.010037464500169
550,14.780657163781338
560,14.690535578227081
570,14.559259564131171
580,14.411603889382425
590,14.261523196302333
600,14.299839056545583
610,14.02602010767301
620,13.855843660706205
630,13.72466644621608
640,13.815139035168801
650,13.656172200497823
660,13.5456374906401
670,13.392592121245048
680,13.276557382969187
690,13.292143733980605
700,13.254332432107455
710,13.230035971862065
720,12.676370661430763
730,12.368112082160803
740,12.286039618803388
750,12.2510193810423
760,12.118427058679028
770,12.047389123156258
780,11.763181246976023
790,11.699997444030284
800,11.6027906776929
810,11.577985825018537
820,11.53144195399071
830,11.443255640817268
840,11.405532382933725
850,11.292007210299753
860,11.234880920639474
870,11.007359470851936
880,10.68821771758749
890,10.520631955111059
900,10.430688322334355
910,10.445742647093036
920,10.282473650883164
930,10.278031460632693
940,10.087471045173505
950,9.908622589284121
960,9.897087526968008
970,9.588005847024343
980,9.51870307627053
990,9.2611708650879
1000,9.094625806418636
1010,9.073491621054346
1020,8.796980410511098
1030,8.686721907845747
1040,8.517197172638799
1050,8.461746864103404
1060,8.346543121665587
1070,8.352217600590352
1080,8.109839610465471
1090,8.06799085280932
1100,7.740317989287921
1110,7.628184640233587
1120,7.5017910014365565
1130,7.43163988821061
1140,7.250799047634205
1150,7.088597608550177
1160,6.963920299127514
1170,6.8766168652744035
1180,6.804247805420045
1190,6.735864667991738
1200,6.558100777947121
1210,6.536528155989393
1220,6.391472931765041
1230,6.22780847915429
1240,6.13382458947024
1250,5.937639533917506
1260,5.895949855915714
1270,5.806055065021943
1280,5.643456942655508
1290,5.4060257846391515
1300,5.272736566124165
1310,5.136866858538815
1320,5.007644227350774
1330,4.922878861667407
1340,4.814525476403413
1350,4.630694012754624
1360,4.455010236289889
1370,4.409327438942114
1380,4.268620219722011
1390,4.259930154597673
1400,4.1934160219326975
1410,4.002056930517362
1420,3.86422839281032
1430,3.7643165096304116
1440,3.623052940282501
1450,3.430861292247717
1460,3.4166932815093807
1470,3.1460957182725893
1480,3.0368101802513783
1490,2.8840172483379116
1500,2.7955516183359355
1510,2.5825180939019514
1520,2.5032155931706432
1530,2.4681128907964753
1540,2.31984336906828
1550,2.2088503820623324
1560,2.074028816437837
1570,2.0269731493678016
1580,1.9441323678599505
1590,1.8682662220552864
1600,1.835242531937533
1610,1.7826029799390906
1620,1.7125082945839132
1630,1.7043611192256698
1640,1.6472532028871179
1650,1.5893056875611795
1660,1.4388619334327417
1670,1.3748382130638976
1680,1.3121902259146765
1690,1.1952070590593116
1700,1.1183026325800187
1710,1.1012275869431356
1720,0.9634981640832954
1730,0.8672800878637212
1740,0.7612862820623278
1750,0.6923602564660581
1760,0.6635269040148637
1770,0.5951763549801421
1780,0.5808658935152502
1790,0.5567475222724902
1800,0.5194684759095699
1810,0.5255612758696889
1820,0.45045900887350177
1830,0.4771177445937419
1840,0.3555491631265666
1850,0.3848273161044529
1860,0.29417401314425673
1870,0.26279047800327054
1880,0.22363459095298693
1890,0.19844084448067179
1900,0.18400007097038612
1910,0.14248745748101294
1920,0.1573950513505319
1930,0.13411107845958548
1940,0.13059093983779074
1950,0.1129082755245013
1960,0.12590822150245898
1970,0.09516843495562163
1980,0.08751726945246494
1990,0.0708413209533375
2000,0.052456464260948854
2010,0.04591629227935774
2020,0.05437211179852809
2030,0.032798580608508134
2040,0.02915920616312797
2050,0.024926846410276166
2060,0.017892347244937993
2070,0.008381533047572233
2080,0.006683084913148106
2090,0.004394969864694934
2100,0.004993926496200066
2110,0.0031576715120312645
2120,0.002160180398473042
2130,0.0024241875725415415
2140,0.0011508497552916923
2150,0.0006101764939188092
2160,0.0005217865588122883
2170,0.00038372602034678934
2180,0.00020306718657804143
2190,8.675217224227125e-05
2200,5.418327676051275e-05
2210,3.5768930266841275e-05
2220,3.591340946418717e-05
2230,1.5761017470195904e-05
2240,1.1324606501937728e-05
2250,7.89045222054229e-06
2260,9.914783886380672e-06
2270,4.1259534239267075e-06
2280,3.7249719937599074e-06
2290,1.6041021924774584e-06
2300,1.089558699728954e-06
2310,7.651013354494025e-07
2320,4.657994712447085e-07
2330,1.1124944603273405e-07
2340,1.615996568579493e-07
2350,8.086294430492999e-08
2360,8.090757315166167e-08
2370,2.0936677801724755e-08
2380,6.170814419328294e-09
2390,5.973533916461343e-09
2400,2.482656740522579e-09
2410,1.3240706623771332e-09
2420,6.324639914688765e-10
2430,2.6043348127532364e-10
2440,2.32413316132704e-10
2450,1.1735822356342612e-10
2460,7.268098030262638e-11
2470,4.4464133631255713e-11
2480,2.067859532414442e-11
2490,2.0928905082056714e-11
2500,9.879894481879634e-12
2510,7.188598456793258e-12
2520,3.840278346250507e-12
2530,3.2784819952660958e-12
2540,1.947501104660627e-12
2550,7.541296760578548e-13
2560,5.058574798728105e-13
2570,3.2889426779995456e-13
2580,1.5057034652971057e-13
2590,7.731547429567692e-14
2600,7.045411096477223e-14
2610,5.958928103465396e-14
2620,2.980692110856945e-14
2630,2.691532845228571e-14
2640,6.560351046782383e-15
2650,3.818967046688511e-15
2660,3.915538450506351e-15
2670,2.802959114361967e-15
2680,9.537046441819884e-16
2690,6.398857751989352e-16
2700,4.544195629750812e-16
2710,2.1052388838230918e-16
2720,1.5230794759693052e-16
2730,1.159026880991572e-16
2740,6.228839752582964e-17
2750,3.2075144405117693e-17
2760,1.8892977902038502e-17
2770,2.58184698534999e-17
2780,1.1747843261485065e-17
2790,1.502962977346921e-17
