iteration,fx
0,163.80635642077056
10,17149.92723670401
20,148.57794589709576
30,66.5633013129153
40,51.77152777191094
50,116.10942691718122
60,75.05764098987638
70,36.25230720273846
80,21.901337545449422
90,29.65723385851124
100,6.721422951725617
110,6.204976388516055
120,47.07918566408987
130,203.17092060529959
140,96.73655253118912
150,72.32874814148573
160,145.20227922113193
170,134.54379241439855
180,18.95415448946355
190,81.29894242907585
200,18.207988286297955
210,21.576157744768118
220,53.80679306483798
230,14.950124377331463
240,19.701363755569893
250,7.880477154412177
260,4.9863050784739285
270,2.3511544452759865
280,2.812282368172977
290,2.4910286264056998
300,0.6778076604366176
310,0.6996094356986594
320,0.08325278513522887
330,0.16998659615298542
340,0.07197797946200146
350,0.03803336081522328
360,0.015934115815270534
370,0.005171936015304196
380,0.0009950311228094592
390,0.00017328620415566295
400,2.5470646478655858e-05
410,5.330117996142104e-05
420,1.8625216642195535e-05
430,1.623320675779974e-05
440,3.987350585999223e-06
450,1.125212595517296e-06
460,4.789146578331977e-07
470,5.957475847003776e-07
480,3.324585289209567e-08
490,1.2413812763593706e-08
500,1.4314421906852515e-08
510,5.625143885585853e-09
520,1.1383714974095706e-08
530,4.116610214186764e-10
540,2.183722319518751e-10
550,1.0567564773201456e-10
560,9.457300674669592e-11
570,1.3764165787735915e-11
580,1.3201385341777793e-11
590,6.872318257588046e-12
600,6.782349065666245e-12
610,2.0124819398432987e-12
620,1.701111314765794e-12
630,5.7235704358657e-13
640,7.17635356660772e-13
650,6.016611390378249e-13
660,2.41949955655919e-13
670,3.3401867219326713e-14
680,2.8134969607004262e-14
690,4.677620242607897e-14
700,3.332368857091863e-14
710,1.408041514529746e-14
720,2.0964369456925388e-14
730,5.11029332291269e-15
740,2.6337677920012145e-15
750,1.5355528564066762e-15
760,1.00933267267396e-15
770,2.399049494770514e-16
780,2.7717614913518436e-16
790,2.0381492821515029e-16
800,1.0865593537333879e-16
810,1.2613593826987298e-16
820,4.454109668270151e-17
830,1.2054484262779646e-17
840,3.1045772400299903e-18
850,4.585934815901623e-19
860,2.5861774602768953e-19
870,7.678424163070835e-19
880,2.373450983519279e-19
890,9.94485324775547e-20
900,6.492925286473053e-20
910,2.5943606645306687e-20
920,1.2492834209522148e-20
930,4.362693685374474e-21
940,4.3699830292199744e-21
950,2.4966048034822245e-21
960,9.014473449491793e-22
970,4.967961636110332e-22
980,5.576599250956004e-22
990,1.4890121523883367e-22
1000,5.459775219394865e-23
1010,2.2184576466267953e-22
1020,3.2759225052564714e-22
1030,1.0083306286574831e-22
1040,9.898049721957483e-23
1050,7.78260325806621e-23
1060,1.7314335642082782e-22
1070,2.8094556291214914e-22
1080,8.630203542541483e-23
1090,2.4476680879707606e-22
1100,4.2638450705310626e-23
1110,1.827905857622441e-22
1120,1.2131286946865874e-22
1130,1.7398772249100872e-22
1140,9.765666601323549e-23
1150,9.554173779869182e-23
1160,7.771303964963053e-23
1170,4.9526198815260767e-23
1180,5.170497607494702e-23
1190,1.7990975584544415e-22
1200,1.5382999166304082e-22
1210,2.499044552008342e-22
1220,2.050977474926031e-22
1230,1.1142034449074058e-22
1240,1.892898062189189e-22
1250,1.119436136094438e-22
1260,2.136361016248327e-23
1270,4.9337214187256115e-23
1280,2.0947664762824744e-23
1290,7.090680111960456e-23
1300,1.614960383769278e-22
1310,1.560629883162512e-22
1320,4.218919903478963e-22
1330,5.0380167292926946e-23
1340,2.795510431760317e-22
1350,2.2688102775221397e-22
1360,1.757760657701369e-22
1370,1.081714544874792e-22
1380,4.656445417831929e-22
1390,1.596644043236737e-22
1400,4.479130601289268e-22
1410,3.9016446901372154e-22
1420,6.254577377596136e-23
1430,4.134506279284037e-22
1440,3.416233993672578e-22
1450,1.2105271409854059e-22
1460,2.261256933771607e-22
1470,6.453339475685982e-23
1480,7.962043372985415e-23
1490,2.3792636013933746e-22
1500,1.3721945146794314e-22
1510,1.3681729255331927e-22
1520,7.988826423141156e-23
1530,3.7641133802619257e-22
1540,1.4526509979327746e-22
1550,1.0907010417148707e-22
1560,2.5964328473280833e-22
1570,2.9880853339587493e-22
1580,1.9899437687475172e-22
1590,2.5334503362088074e-22
1600,2.62225476540371e-22
1610,1.9214997626322123e-22
