iteration,fx
0,185428.64644448928
10,13555.15755476561
20,1769.083215151104
30,313.5207861512891
40,821.9664609727573
50,96.21311411973294
60,46.27649360517564
70,29.794157455100134
80,14.720819054709995
90,8.99534818877613
100,5.734595424463426
110,5.111006155276323
120,5.3865352196321865
130,3.117789955947869
140,2.291421477188747
150,2.2381068845605254
160,1.8693055224801505
170,1.9672196504886723
180,1.827815415845797
190,1.4087954615566642
200,1.3849492085075499
210,1.1885787435185748
220,0.9161614655343769
230,0.805209933311012
240,0.5520387709717836
250,0.7202317593033796
260,0.48918471598148366
270,0.4660554105229179
280,0.5029163531593797
290,0.4209056005078898
300,0.309274911356517
310,0.28459576423296806
320,0.21379712551471414
330,0.20220152705215477
340,0.1273966279042006
350,0.13197317470757614
360,0.08570022065050628
370,0.06277599246759079
380,0.04291227270616052
390,0.05475995752043211
400,0.04743348510700945
410,0.04328041160165749
420,0.03638271709656154
430,0.03120868543678632
440,0.017194321617658256
450,0.026042858378718284
460,0.007757820054134185
470,0.002098120323470592
480,0.005285352502968396
490,0.003214111512414999
500,0.0016968043239826282
510,0.0013594975161506275
520,0.0013480637666837638
530,0.0007718600334404196
540,0.0006085104367159677
550,0.00037611160480154174
560,0.00037335752944573156
570,0.00034469639748056986
580,0.00028368379248283095
590,0.0002770086531716204
600,0.000272439169538915
610,0.0002527406411386413
620,0.0002509781485195763
630,0.00023156960241396137
640,0.00022861795647038588
650,0.00019952270056204055
660,0.00020176077534636398
670,0.00018479922564184628
680,0.00015927217432978283
690,0.00015126410218323002
700,0.00012926692137331532
710,0.0001171315415385836
720,0.00012678605398805924
730,9.865406362790051e-05
740,0.00011151963881676622
750,4.013150056965913e-05
760,5.463404507800576e-05
770,5.63019827304887e-05
780,8.125785329768037e-05
790,9.903887180437072e-05
800,5.47761000819183e-05
810,3.529322611311421e-05
820,2.9075255479623834e-05
830,2.431948876030529e-05
840,1.641112175004405e-05
850,1.3264566809238505e-05
860,9.90105937868978e-06
870,1.1005994637386914e-05
880,7.502879193812941e-06
890,3.997725830901688e-06
900,3.4546133003673763e-06
910,3.2369507111195046e-06
920,2.4321259491069e-06
930,2.030553013152036e-06
940,1.4588458077282524e-06
950,1.5558914654433034e-06
960,1.1584712881798978e-06
970,9.456526405994703e-07
980,9.229976512671105e-07
990,1.9686352719568313e-07
1000,8.940924586387045e-08
1010,7.859481647387599e-08
1020,7.276532671116208e-08
1030,6.757801017053769e-08
1040,5.937061186518899e-08
1050,6.005519208487132e-08
1060,3.28695999403209e-08
1070,2.0428622918864874e-08
1080,1.3836757742496335e-08
1090,1.3529631798058069e-08
1100,6.387905237515937e-09
1110,5.43901655266586e-09
1120,4.3344548106534894e-09
1130,1.1609518186792073e-09
1140,9.304080080442754e-10
1150,5.53134592455161e-10
1160,4.726400541484889e-10
1170,3.857943193450366e-10
1180,2.9884752481730196e-10
1190,2.304669403675822e-10
1200,2.909953302671917e-10
1210,3.1375735063204203e-10
1220,2.0728898754624279e-10
1230,2.3514137376309605e-10
1240,2.199478112299781e-10
1250,1.971408700178876e-10
1260,1.8401900774978233e-10
1270,1.6402728338099424e-10
1280,1.2845336122398485e-10
1290,1.1156543347969838e-10
1300,1.0895302744529253e-10
1310,1.0006837708059387e-10
1320,9.385753661033501e-11
1330,7.706319833616989e-11
1340,7.561005027379822e-11
1350,6.896042270833573e-11
1360,5.610546416013018e-11
1370,4.7115227887057754e-11
1380,3.889864176475991e-11
1390,3.6675331146759414e-11
1400,2.4893866923191844e-11
1410,3.208966228497675e-11
1420,1.544335094719409e-11
1430,1.0754848224564318e-11
1440,9.693451283875057e-12
1450,8.80684693493405e-12
1460,6.595424896564366e-12
1470,6.699216824419156e-12
1480,5.225875360192982e-12
1490,5.124914626329266e-12
1500,5.1162838026984775e-12
1510,4.944369706921809e-12
1520,4.7745684491888095e-12
1530,4.490471207064739e-12
1540,4.371757197077651e-12
1550,4.321976056285152e-12
1560,4.336918648818794e-12
1570,4.155729801997642e-12
1580,3.975743914319914e-12
1590,3.7080490352769905e-12
1600,3.613190127539577e-12
1610,3.5309001796977073e-12
