iteration,fx
0,71.75501409735975
10,55.324926255579165
20,37.25857615560858
30,15.128490383696366
40,32.53672456410458
50,12.426427214570104
60,9.627146779487006
70,8.99416438332161
80,8.972151225014684
90,8.955817666091164
100,8.954911531721535
110,8.95470616523037
120,8.954640831622477
130,8.95462854065709
140,8.954622869601558
150,8.95462154349984
160,8.954621489947279
170,8.95462144377177
180,8.9546214392577
190,8.954621438308031
200,8.954621438230923
210,8.954621438203574
220,8.954621438201649
230,8.954621438201485
240,8.954621438201471
250,8.954621438201464
260,8.954621438201464
270,8.954621438201464
280,8.954621438201464
290,8.954621438201464
300,8.954621438201464
310,8.954621438201464
320,8.954621438201464
330,8.954621438201464
340,8.954621438201464
350,8.954621438201464
360,8.954621438201464
370,8.954621438201464
380,8.954621438201464
390,8.954621438201464
400,8.954621438201464
410,8.954621438201464
420,8.954621438201464
430,8.954621438201464
440,8.954621438201464
450,8.954621438201464
460,8.954621438201464
470,8.954621438201464
480,8.954621438201464
490,8.954621438201464
500,8.954621438201464
510,8.954621438201464
520,8.954621438201464
530,8.954621438201464
540,8.954621438201464
550,8.954621438201464
560,8.954621438201464
570,8.954621438201464
580,8.954621438201464
590,8.954621438201464
600,8.954621438201464
610,8.954621438201464
620,8.954621438201464
630,8.954621438201464
640,8.954621438201464
650,8.954621438201464
660,8.954621438201464
670,8.954621438201464
680,8.954621438201464
690,8.954621438201464
700,8.954621438201464
710,8.954621438201464
720,8.954621438201464
730,8.954621438201464
740,8.954621438201464
750,8.954621438201464
760,8.954621438201464
770,8.954621438201464
780,8.954621438201464
790,8.954621438201464
800,8.954621438201464
810,8.954621438201464
820,8.954621438201464
830,8.954621438201464
840,8.954621438201464
850,8.954621438201464
860,8.954621438201464
870,8.954621438201464
880,8.954621438201464
890,8.954621438201464
900,8.954621438201464
910,8.954621438201464
920,8.954621438201464
930,8.954621438201464
940,8.954621438201464
950,8.954621438201464
960,8.954621438201464
970,8.954621438201464
980,8.954621438201464
990,8.954621438201464
1000,8.954621438201464
1010,8.954621438201464
1020,8.954621438201464
1030,8.954621438201464
1040,8.954621438201464
1050,8.954621438201464
1060,8.954621438201464
1070,8.954621438201464
1080,8.954621438201464
1090,8.954621438201464
1100,8.954621438201464
1110,8.954621438201464
1120,8.954621438201464
1130,8.954621438201464
1140,8.954621438201464
1150,8.954621438201464
1160,8.954621438201464
1170,8.954621438201464
1180,8.954621438201464
1190,8.954621438201464
1200,8.954621438201464
1210,8.954621438201464
1220,8.954621438201464
1230,8.954621438201464
1240,8.954621438201464
1250,8.954621438201464
1260,8.954621438201464
1270,8.954621438201464
1280,8.954621438201464
1290,8.954621438201464
1300,8.954621438201464
1310,8.954621438201464
1320,8.954621438201464
1330,8.954621438201464
1340,8.954621438201464
1350,8.954621438201464
1360,8.954621438201464
1370,8.954621438201464
1380,8.954621438201464
1390,8.954621438201464
1400,8.954621438201464
1410,8.954621438201464
1420,8.954621438201464
1430,8.954621438201464
1440,8.954621438201464
1450,8.954621438201464
1460,8.954621438201464
1470,8.954621438201464
1480,8.954621438201464
1490,8.954621438201464
1500,8.954621438201464
1510,8.954621438201464
1520,8.954621438201464
1530,8.954621438201464
1540,8.954621438201464
1550,8.954621438201464
1560,8.954621438201464
1570,8.954621438201464
1580,8.954621438201464
1590,8.954621438201464
1600,8.954621438201464
1610,8.954621438201464
