iteration,fx
0,622803.5973807648
10,249309.68108102848
20,37977.77403846187
30,26741.571584010642
40,9004.72128112522
50,4585.439847743178
60,1039.8837790288483
70,538.2290779091313
80,301.86585116256
90,227.2706577318762
100,124.07682315431015
110,50.39984775263217
120,58.538982944590956
130,33.3408446966538
140,23.08160928452522
150,23.76710085695797
160,20.247232000248587
170,19.26107028441672
180,18.638302694021583
190,18.31537911774731
200,18.1003130093346
210,17.89998069115724
220,17.665087847473107
230,17.454450194524032
240,17.41269522563389
250,17.304987339473648
260,17.23609980687021
270,17.141193511652663
280,17.049151700280945
290,16.93110611366213
300,16.73991066926607
310,16.69023156193129
320,16.513732229032257
330,16.386792419729577
340,16.243522159756093
350,16.0953732633887
360,15.958297596428107
370,15.882194366409106
380,15.636588831209473
390,15.469128277910068
400,15.319562057304728
410,15.095627802631991
420,14.990008143902756
430,14.891402787119732
440,14.844584562778422
450,14.748641967530176
460,14.56861753325524
470,14.509479034460782
480,14.424567542852728
490,14.381203191612697
500,14.251028335204442
510,14.211999807900739
520,14.055885224715187
530,14.057124685220106
540,13.918329351955007
550,13.786062067263492
560,13.653658508961101
570,13.520343528720494
580,13.366853176575251
590,13.209756835161395
600,13.042998750793062
610,12.973780588349205
620,12.814317054069328
630,12.738279589887743
640,12.623751736715962
650,12.557504652138189
660,12.411321742104057
670,12.401829498262764
680,12.27852782960308
690,12.23420436126134
700,12.103250463831627
710,11.963366477203532
720,11.837639927154086
730,11.611726507443233
740,11.531697830729001
750,11.300066280207261
760,11.172511361479012
770,11.06851244560159
780,10.867361428245212
790,10.751793270590703
800,10.694783155204275
810,10.602647568343919
820,10.541515831642558
830,10.436270581921347
840,10.316994233813862
850,10.27568912120276
860,10.160063635916412
870,10.074380081450885
880,10.037271559167081
890,9.969476261336968
900,9.836651842467168
910,9.741321917125516
920,9.625046162679634
930,9.547990464856586
940,9.453823604133456
950,9.38318807237603
960,9.35885833150339
970,9.32722659677925
980,9.253227741489948
990,9.126250174500608
1000,9.071914107017088
1010,8.948704406818491
1020,8.895910536690861
1030,8.846775921980761
1040,8.778312813213105
1050,8.742517606994289
1060,8.612751660822589
1070,8.540398256015488
1080,8.401470898693304
1090,8.265794890763548
1100,8.028773643878916
1110,7.900484422675447
1120,7.8415630598132
1130,7.756996971726131
1140,7.686690336651401
1150,7.523696721025722
1160,7.4308849635515335
1170,7.343614421215559
1180,7.178575900932337
1190,6.923293056623015
1200,6.925133769839056
1210,6.851078737573472
1220,6.732407245160219
1230,6.6670313945483635
1240,6.54180527386586
1250,6.480316381227492
1260,6.430132658057283
1270,6.347705268504765
1280,6.286808261990034
1290,6.203200812589125
1300,6.118724844364958
1310,6.045502953644329
1320,5.896002082092752
1330,5.858208489985012
1340,5.728668463933254
1350,5.576415094558074
1360,5.516446444534784
1370,5.331292723294216
1380,5.288267882021405
1390,5.197087095898837
1400,5.185419085704486
1410,5.075050128310515
1420,4.957634125384391
1430,4.877152105210857
1440,4.814502781945398
1450,4.74443932812329
1460,4.686799487486543
1470,4.612792296970528
1480,4.52457198771908
1490,4.462507101536375
1500,4.390458431131128
1510,4.258984903999232
1520,4.0701506372704275
1530,3.8966690796029626
1540,3.7667716714781765
1550,3.6449539407416243
1560,3.5148690473468553
1570,3.4532280077253854
1580,3.2642106088062057
1590,3.180363845302617
1600,3.1048445854540954
1610,2.897650232596754
1620,2.8849933743586185
1630,2.7145385028832045
1640,2.6466498331508284
1650,2.495232254254069
1660,2.3807713852578356
1670,2.289611936451193
1680,2.185501722221803
1690,2.112063487080474
1700,2.071933833554535
1710,1.9805918663840973
1720,1.85300831585324
1730,1.8236824465433554
1740,1.7592364589798168
1750,1.6837079012910907
1760,1.6546928679482549
1770,1.5510264750844436
1780,1.5120216898286032
1790,1.3422412837592637
1800,1.2744990822994686
1810,1.1536737967086317
1820,1.088825523499524
1830,1.0408375904056182
1840,0.9841653895583548
1850,0.9751571613390516
1860,0.8921318993589735
1870,0.8612229475269857
1880,0.8108909100496916
1890,0.7791493894429211
1900,0.7309034375076725
1910,0.6822951883603472
1920,0.6307945037718105
1930,0.586681379934058
1940,0.5273077760186455
1950,0.464540816661386
1960,0.42904396150594176
1970,0.32559063440307656
1980,0.3458671315940688
1990,0.30717385477410897
2000,0.2383913694350661
2010,0.2316852069041746
2020,0.1850288609539352
2030,0.15355410757795596
2040,0.1303830069772651
2050,0.11345940231329427
2060,0.10884670465467405
2070,0.08182167957420858
2080,0.07900045971627587
2090,0.060242636850900824
2100,0.050018437079912326
2110,0.04350216545715732
2120,0.03390424789770378
2130,0.02874439812319398
2140,0.023585520314108217
2150,0.017335336100807557
2160,0.008908906927945187
2170,0.005209760733122482
2180,0.0034679816300031913
2190,0.002081678953932919
2200,0.002094439555703789
2210,0.0017876791875831117
2220,0.0008701315327910995
2230,0.0005466174326703697
2240,0.00026593728436070756
2250,0.00015790597416024099
2260,0.0001848793260434566
2270,7.92194164492235e-05
2280,5.8678498680015226e-05
2290,3.448165223356553e-05
2300,1.8742511837495362e-05
2310,7.924068092065985e-06
2320,6.387511001784221e-06
2330,3.3933476593598035e-06
2340,1.5261610572177652e-06
2350,6.57770781476093e-07
2360,3.6698134018115516e-07
2370,2.5983734067706585e-07
2380,1.9046664471605713e-07
2390,4.9059166817106985e-08
2400,2.5288162346139948e-08
2410,1.2957191136030043e-08
2420,1.0214795159568606e-08
2430,5.09001703974957e-09
2440,3.4998086349019025e-09
2450,1.8221805481458544e-09
2460,1.5149698354177115e-09
2470,7.202643971856533e-10
2480,3.769726108251371e-10
2490,1.9936679670765246e-10
2500,2.6899094571346224e-10
2510,7.794226176683992e-11
2520,2.975138936892179e-11
2530,4.242914485116611e-11
2540,1.7564204308949134e-11
2550,6.254131231937982e-12
2560,4.458899362363265e-12
2570,1.5170721556064682e-12
2580,1.3042325958020237e-12
2590,7.447977295805452e-13
2600,3.9636957097012354e-13
2610,1.9145707605928344e-13
2620,1.2347767545667785e-13
2630,4.303167719064722e-14
2640,3.4019167485592306e-14
2650,1.2526320480452821e-14
2660,5.044061341167563e-15
2670,2.4637081594330925e-15
2680,1.9744702428821237e-15
2690,1.5285494560387396e-15
2700,7.647510996543004e-16
2710,3.053443206577654e-16
2720,2.2357128353743237e-16
2730,7.5479801384139e-17
2740,8.429903867637043e-17
2750,5.825503048476381e-17
2760,4.308310046886939e-17
2770,5.440065581962733e-17
2780,2.9059028653136065e-17
2790,2.84674796985343e-17
2800,3.2814013108298165e-17
2810,3.701038409610635e-17
2820,3.906897059674913e-17
2830,3.167224979703168e-17
2840,3.998094391274574e-17
2850,2.9780393025469213e-17
2860,1.9054474127269774e-17
2870,2.6122974557694664e-17
2880,2.0602921343279692e-17
2890,2.386379038091108e-17
2900,2.6266755507719776e-17
2910,1.8693018048516016e-17
2920,1.2460840470316511e-17
2930,1.8910744513082432e-17
2940,2.1536922779035424e-17
2950,1.219993239930657e-17
2960,9.538544890850635e-18
2970,1.6244158170795986e-17
2980,7.956271004058281e-18
2990,1.0720758782611255e-17
3000,8.364640413832072e-18
