iteration,fx
0,303.7342990143379
10,431.24524329486314
20,563.6314651316826
30,332.27600618338835
40,282.02478190641585
50,288.12807312564394
60,231.2271987332534
70,232.97350382333252
80,259.226303813014
90,212.48668800579043
100,291.3158099474787
110,280.163475205558
120,340.3310477898142
130,265.1739440348867
140,328.9767121190008
150,308.3711417361403
160,406.3487622629019
170,380.3572391476207
180,298.90006507267384
190,339.21052207302125
200,300.8609990002284
210,325.97343291917855
220,323.605078285246
230,297.86236303939074
240,313.1147146509414
250,304.5711972296773
260,331.2854017459574
270,305.56598165515777
280,208.8294337799047
290,268.2257222573956
300,200.67551667431454
310,295.4967606865967
320,264.1722236728856
330,292.49062715630197
340,238.89143446428383
350,281.78618203705327
360,285.5771349297884
370,294.9141291693373
380,264.99250853566286
390,284.94772672709195
400,202.89961264970782
410,248.91061003102584
420,223.48065978180819
430,285.3891379363068
440,239.65414792190768
450,301.7067630411253
460,426.0031485678324
470,522.4572850909736
480,439.6344018967204
490,446.3620512759784
500,329.70775798378514
510,283.7856029619382
520,255.84951100751766
530,260.32132344872076
540,191.18117450407712
550,277.11951691524206
560,254.36112365399185
570,262.89666154776813
580,220.98037671018773
590,223.11841071351012
600,190.23907855844107
610,217.58365806562404
620,262.5013624048542
630,205.20080505151745
640,242.17257335074999
650,258.9625635603401
660,223.15558377746584
670,235.7972183300645
680,266.2732474516152
690,292.2236417271265
700,281.4312890583059
710,327.5777163690418
720,417.48397473197684
730,394.96667592815004
740,341.9124281242496
750,320.9072211762113
760,341.3313053730277
770,295.8555767265394
780,311.2745213701374
790,290.22155282015257
800,337.10809360446314
810,318.9468865161268
820,331.8201500473692
830,426.971380767182
840,390.2864207919791
850,452.17921009580226
860,347.9775162915362
870,552.3699185518033
880,396.3940170465666
890,353.0227500341213
900,261.6227393881665
910,301.2973967784242
920,255.970020748583
930,419.7111346811213
940,337.73380227654206
950,261.0021583265388
960,351.6998417706075
970,376.15306012394615
980,215.8507961456933
990,433.01046667819486
1000,302.8466046412948
1010,391.8366330781023
1020,306.57765031426766
1030,293.5522579325123
1040,317.7581478822773
1050,377.130279032291
1060,220.0809770990249
1070,305.9237872905413
1080,231.0129108536972
1090,240.6447935853767
1100,298.044666343686
1110,264.951183464807
1120,288.06949972640894
1130,330.7382063105957
1140,326.98969868541246
1150,307.4243390870088
1160,386.6913584510427
1170,335.9576291909384
1180,292.44549319297124
1190,331.0988595880825
1200,339.7756626441642
1210,338.4641062362239
1220,358.1511179816725
1230,332.0861634684321
1240,273.6777765067567
1250,273.5323486190608
1260,341.53985238166734
1270,230.52085971540495
1280,304.97748167511617
1290,333.8971877530667
1300,240.1588504354422
1310,314.30857286943626
1320,263.84267950166986
1330,251.79609919525268
1340,214.59418188544635
1350,282.0753393562864
1360,287.1681322387232
1370,257.58384790946985
1380,274.93047627759364
1390,192.13562820628547
1400,332.41303009089313
1410,319.67671868235453
1420,342.62115589021363
1430,312.21861111527954
1440,241.8126695901497
1450,289.6016528343627
1460,252.2667903133897
1470,348.1711709999795
1480,351.13092185533554
1490,281.47143004946787
1500,364.21909348027293
1510,309.39273859837084
1520,241.82755060629512
1530,211.5102176900606
1540,227.06812230761284
1550,262.8373170133442
1560,291.92089698153944
1570,212.54500722445192
1580,244.4460026511784
1590,200.38595373257397
1600,294.97324829117656
1610,353.7998648463074
1620,325.39127316651013
1630,399.82210675955616
1640,536.247620020868
1650,459.08765247017305
1660,359.7508053163567
1670,381.07992695276204
1680,436.95582505513653
1690,386.0721543723831
1700,376.83776055196586
1710,404.78989338723574
1720,350.8465197648251
1730,307.08427509069804
1740,368.5257767204787
